"","Start_Date","mean","q10","q50","q90"
"312",2020-11-07,41587.2915928584,36941.6988612767,40907.3583299694,45510.1266672847
"313",2020-11-08,51515.1493015173,44031.3095101026,51034.7688989816,56775.2166655294
"314",2020-11-09,57499.6650667313,50981.9832264076,56588.3398860048,62396.9471038016
"315",2020-11-10,58046.2131483629,50696.6475329858,57218.6935074113,63906.744062462
"316",2020-11-11,53493.499698176,45921.0902840343,52740.3902580281,58596.8537202201
"317",2020-11-12,51301.0132397011,44938.4848837389,50646.7348264107,55630.0790429007
"318",2020-11-13,48628.143830043,42772.5091937331,47807.8858070765,53411.3310797465
"319",2020-11-14,41980.0399193794,37273.9969768867,41378.3416797873,46682.0737931957
"320",2020-11-15,51637.1279177223,43206.3708833814,51030.8286068275,56633.1587888273
"321",2020-11-16,57660.6509018496,48989.9901559499,57169.7426405467,63525.6567301858
"322",2020-11-17,58515.7191508285,51806.0057787334,57735.8989622168,64793.2663933842
"323",2020-11-18,53411.6077751871,46418.8771006867,52507.1506903613,58606.7674082545
"324",2020-11-19,51186.6856671498,44173.5027434626,50456.0655499233,55974.6029182885
"325",2020-11-20,48936.3375309792,42422.8731176746,48176.3015338185,53480.2300347399
"326",2020-11-21,41775.2547358208,36567.2000405816,41045.6095942363,45632.887343676
"327",2020-11-22,51428.5108528488,41155.4273873007,50926.6707691327,56127.4954442419
"328",2020-11-23,57433.3820688231,45905.598412381,56949.8720136421,64149.3660856156
"329",2020-11-24,58580.2748009043,50878.5601227971,57849.5048777507,64455.1723344365
"330",2020-11-25,53662.983643952,46787.3697796037,52820.1316577598,59456.6430305405
"331",2020-11-26,51244.801566865,43621.3668391565,50532.0225271788,56547.9688072676
"332",2020-11-27,48570.5960075359,41271.8511258008,47988.3756820429,53186.5121224792
"333",2020-11-28,41495.7517371359,34811.3807367372,40789.2896832079,46488.3384416961
"334",2020-11-29,51706.6130509986,42939.0990165509,51604.5207930935,56726.6602732307
